Site ID,Screening Flag,Field Sample ID,Location ID,Sample Date,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Sample Time,Sample Usage Code,Latitude (Decimal),Longitude (Decimal),Filtered,Field Sample Comments,Lab Matrix,COC #,Lab Method,Report Detection Limit,% Moisture,AirNET Background Exclusion Flag,Analysis Date,Analysis Deferred,Analysis Lot ID,Analysis Run #,Analysis Subcontracted,Analysis Suite Code,Analysis Time,Analysis Type Code,Analytical Group Name,Background Comparison Class Code,Basis,Best Value,Best Value Status Code,Blank Correction,Calibration Reference ID,Composite,Composite Description,Composite Field Sample ID,Composite Type Code,Confidential,Count Duration,Count Duration Units,Critical Level (Lc),Data Steward Code,Dilution Factor,Easting,Error/Uncertainty,Estimated Detection Limit,Excavated,Expected Value,Field Filtered,Field Preparation Code,Field Sample Record Source ID,Field Sample Result Record #,Field Sample Result Record Source ID,Final Leachate pH,Full Width Half Max (FWHM),Holding Time Release Date,Initial Leachate Amount,Initial Leachate Amount Units,Initial Leachate pH,Initial Prep Amount,Initial Prep Amount Units,Instrument Detection Limit,Instrument ID,Intellus Holding Flag,Intellus Release Date,Lab Blank Sample ID,Lab Detection Limit,Lab ID,Lab Parameter Name,Lab QC Reporting Option,Lab Receipt Date,Lab Report Approved by,Lab Report Date,Lab Reporting Limit Type,Lab Result,Lab Sample ID,Lab Uncertainty,Lab Units,Last Modified Date,Leachate Extraction Fluid,Leachate Lot ID,Leachate Volume,Leachate Volume Units,Leached,Leached Date,Leached Time,Leaching Method,Location Alias,Manually Validated By,Manually Validated Date,Method Category,Method Detection Limit,Minimum Detectable Activity,Northing,Original Lab Result,Parameter Category,Parameter Code,Parameter List Modified,Phase,Port Sequence #,Preparation Basis,Preparation Date,Preparation Method,Preparation Time,Primary or Confirmatory,Project #,PRS ID,QC Batch Sequence #,Quarter,Raw Lab Result,Raw Lab Result Units,Redox Conditions Qualifier,Redox Conditions Release Date,Reducing Conditions Holding Time Flag,Released for Analysis Date,Report Estimated Detection Limit,Report Instrument Detection Limit,Report Method Detection Limit,Report Minimum Detectable Activity,Report Uncertainty,Result Type,Retention Time,Round #,Rush Turnaround Time,Sample Delivery Group (SDG),Sample Depth Units,Sample End Depth,Sample Name,Sample Prep Lot ID,Sample QC Status Code,Sample Requestor,Sample Result Comments,Sample Retrieval Date,Sample Retrieval Time,Sample Start Depth,Samplers,Sampling Company,Sampling Event,Sampling Event End Date,Sampling Event End Time,Sampling Method,Sampling Plan ID,Sampling Program,Source Filename,Standard Reference Material,Subcontracted Lab ID,Task,Third Party Landowner Holding Time Flag,Unadjusted Lab Report Limit,Unadjusted Method Detection Limit,Uncertainty Type Code,Unknown Port,Uploaded Date,Usable,Validated by,Validated Date,Validation Level Code,Validation Qualifier,Validation Reason Codes,Validation Set Type Code,Validation Status Code,Vintage Code,Visual Inspection,Voided Sample Reason Code,Web Publish Date,Work Order #,WTR Source Flow
"N3B","N","CASA-25-340619","SWA-4-10","10-24-2024","Perfluorotridecanoic acid","0.564","ng/L","U","N","W","REG","WG","08:50","INV","35.873572300000","-106.310619700000","N",,"W","N3B-2025-260","EPA:1633","1.69","100",,"11-08-2024","Y","2701662",,,,"19:44","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622457.837",,,"N",,,"UF",,"18323147",,,,,,,,,,,,,,"1205911855","1.69","GELC","Perfluorotridecanoic acid (PFTrDA)","Standard","10-29-2024",,"11-26-2024",,"0.564","692469014",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-10",,,"LCMS/MS","0.564",,"1773250.530","0.564","ORGANIC","72629-94-8",,,,,"11-08-2024","EPA:1633","07:06",,,,,,"0.000","ng/L",,,,,,,"0.564",,,"TRG","NA",,"N","692469","ft","8.44",,"2701659",,,,,,"2.5",,,"SWA-4-10 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340619","SWA-4-10","10-24-2024","Perfluorooctanesulfonic acid","35.6","ng/L",,"Y","W","REG","WG","08:50","INV","35.873572300000","-106.310619700000","N",,"W","N3B-2025-260","EPA:1633","1.57","100",,"11-08-2024","Y","2701662",,,,"19:44","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622457.837",,,"N",,,"UF",,"18323156",,,,,,,,,,,,,,"1205911855","1.57","GELC","Perfluorooctane sulfonic acid (PFOS)","Standard","10-29-2024",,"11-26-2024",,"35.6","692469014",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-10",,,"LCMS/MS","0.523",,"1773250.530","35.6","ORGANIC","1763-23-1",,,,,"11-08-2024","EPA:1633","07:06",,,,,,"4210","ng/L",,,,,,,"0.523",,,"TRG","NA",,"N","692469","ft","8.44",,"2701659",,,,,,"2.5",,,"SWA-4-10 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","NQ","NQ",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340619","SWA-4-10","10-24-2024","Ethyl perfluorooctane sulfonamidoethanol[N-]","66.7","ng/L","U","N","W","REG","WG","08:50","INV","35.873572300000","-106.310619700000","N",,"W","N3B-2025-260","EPA:1633","200","100",,"11-25-2024","Y","2711183",,,,"15:37","RE","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622457.837",,,"N",,,"UF",,"18323133",,,,,,,,,,,,,,"1205930177","200","GELC","2-(N-ethylperfluoro-1-octanesulfonamido)-ethanol (N-EtFOSE)","Standard","10-29-2024",,"11-26-2024",,"66.7","692469014",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-10",,,"LCMS/MS","66.7",,"1773250.530","66.7","ORGANIC","1691-99-2",,,,,"11-25-2024","EPA:1633","07:11",,,,,,"0.000","ng/L",,,,,,,"66.7",,,"TRG","NA",,"N","692469","ft","8.44",,"2711182",,,,,,"2.5",,,"SWA-4-10 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340619","SWA-4-10","10-24-2024","Nonafluoro-3,6-dioxaheptanoic acid","1.13","ng/L","U","N","W","REG","WG","08:50","INV","35.873572300000","-106.310619700000","N",,"W","N3B-2025-260","EPA:1633","3.38","100",,"11-08-2024","Y","2701662",,,,"19:44","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622457.837",,,"N",,,"UF",,"18323155",,,,,,,,,,,,,,"1205911855","3.38","GELC","Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)","Standard","10-29-2024",,"11-26-2024",,"1.13","692469014",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-10",,,"LCMS/MS","1.13",,"1773250.530","1.13","ORGANIC","151772-58-6",,,,,"11-08-2024","EPA:1633","07:06",,,,,,"0.000","ng/L",,,,,,,"1.13",,,"TRG","NA",,"N","692469","ft","8.44",,"2701659",,,,,,"2.5",,,"SWA-4-10 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340619","SWA-4-10","10-24-2024","Hexafluoropropylene oxide dimer acid GenX","2.25","ng/L","U","N","W","REG","WG","08:50","INV","35.873572300000","-106.310619700000","N",,"W","N3B-2025-260","EPA:1633","6.76","100",,"11-08-2024","Y","2701662",,,,"19:44","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622457.837",,,"N",,,"UF",,"18323154",,,,,,,,,,,,,,"1205911855","6.76","GELC","Hexafluoropropylene oxide dimer acid GenX","Standard","10-29-2024",,"11-26-2024",,"2.25","692469014",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-10",,,"LCMS/MS","2.25",,"1773250.530","2.25","ORGANIC","13252-13-6",,,,,"11-08-2024","EPA:1633","07:06",,,,,,"0.000","ng/L",,,,,,,"2.25",,,"TRG","NA",,"N","692469","ft","8.44",,"2701659",,,,,,"2.5",,,"SWA-4-10 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-260.txt",,,,,,,,,"11-26-2024 15:03:58","Y","hwestbrook","11-26-2024 11:54:00","V2","U","U_LAB",,"VAL",,,,"11-26-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid","2.21","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","6.64","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318480",,,,,,,,,,,,,,"1205906964","6.64","GELC","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid","Standard","10-25-2024",,"11-22-2024",,"2.21","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","2.21",,"1773279.732","2.21","ORGANIC","756426-58-1",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"0.000","ng/L",,,,,,,"2.21",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","UJ","PE12e",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","1H, 1H, 2H, 2H-Perfluorohexanesulfonic acid","2.22","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","6.65","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318481",,,,,,,,,,,,,,"1205906964","6.65","GELC","1H, 1H, 2H, 2H-Perfluorohexane sulfonic acid (4:2 FTS)","Standard","10-25-2024",,"11-22-2024",,"2.22","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","2.22",,"1773279.732","2.22","ORGANIC","757124-72-4",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"0.000","ng/L",,,,,,,"2.22",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","U","U_LAB",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","2.24","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","6.71","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318482",,,,,,,,,,,,,,"1205906964","6.71","GELC","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","Standard","10-25-2024",,"11-22-2024",,"2.24","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","2.24",,"1773279.732","2.24","ORGANIC","763051-92-9",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"0.000","ng/L",,,,,,,"2.24",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","UJ","PE12e",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","Perfluorododecanesulfonic acid","0.574","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","1.72","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318483",,,,,,,,,,,,,,"1205906964","1.72","GELC","Perfluorododecane sulfonic acid (PFDoS)","Standard","10-25-2024",,"11-22-2024",,"0.574","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","0.574",,"1773279.732","0.574","ORGANIC","79780-39-5",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"0.000","ng/L",,,,,,,"0.574",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","UJ","PE12e",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","3-Perfluoroheptyl propanoic acid","11.8","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","35.5","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318484",,,,,,,,,,,,,,"1205906964","35.5","GELC","3-Perfluoroheptyl propanoic acid (FHpPA)","Standard","10-25-2024",,"11-22-2024",,"11.8","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","11.8",,"1773279.732","11.8","ORGANIC","812-70-4",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"0.000","ng/L",,,,,,,"11.8",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","U","U_LAB",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","Perfluoro-4-methoxybutanoic acid","1.18","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","3.55","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318485",,,,,,,,,,,,,,"1205906964","3.55","GELC","Perfluoro-4-methoxybutanic acid (PFMOBA)","Standard","10-25-2024",,"11-22-2024",,"1.18","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","1.18",,"1773279.732","1.18","ORGANIC","863090-89-5",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"0.000","ng/L",,,,,,,"1.18",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","U","U_LAB",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","3-Perfluoropentyl propanoic acid","11.8","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","35.5","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318486",,,,,,,,,,,,,,"1205906964","35.5","GELC","3-Perfluoropentyl propanoic acid (FPePA)","Standard","10-25-2024",,"11-22-2024",,"11.8","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","11.8",,"1773279.732","11.8","ORGANIC","914637-49-3",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"0.000","ng/L",,,,,,,"11.8",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","U","U_LAB",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","4,8-Dioxa-3H-perfluorononanoic Acid","2.24","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","6.71","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318487",,,,,,,,,,,,,,"1205906964","6.71","GELC","4,8-Dioxa-3H-perfluorononanoic acid (DONA)","Standard","10-25-2024",,"11-22-2024",,"2.24","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","2.24",,"1773279.732","2.24","ORGANIC","919005-14-4",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"0.000","ng/L",,,,,,,"2.24",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","U","U_LAB",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","Perfluorodecane sulfonate","0.571","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","1.71","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318465",,,,,,,,,,,,,,"1205906964","1.71","GELC","Perfluorodecane sulfonic acid (PFDS)","Standard","10-25-2024",,"11-22-2024",,"0.571","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","0.571",,"1773279.732","0.571","ORGANIC","335-77-3",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"32.3","ng/L",,,,,,,"0.571",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","U","U_LAB",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","Perfluorohexanesulfonic acid","10.6","ng/L",,"Y","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","1.62","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318466",,,,,,,,,,,,,,"1205906964","1.62","GELC","Perfluorohexane sulfonic acid (PFHxS)","Standard","10-25-2024",,"11-22-2024",,"10.6","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","0.541",,"1773279.732","10.6","ORGANIC","355-46-4",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"1200","ng/L",,,,,,,"0.541",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","NQ","NQ",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","3-Perfluoropropyl propanoic acid","2.37","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","7.10","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318467",,,,,,,,,,,,,,"1205906964","7.10","GELC","3-Perfluoropropyl propanoic acid (FPrPA)","Standard","10-25-2024",,"11-22-2024",,"2.37","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","2.37",,"1773279.732","2.37","ORGANIC","356-02-5",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"0.000","ng/L",,,,,,,"2.37",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","U","U_LAB",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","Perfluorobutanoic acid","17.0","ng/L",,"Y","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","7.10","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318468",,,,,,,,,,,,,,"1205906964","7.10","GELC","Perfluorobutyric acid (PFBA)","Standard","10-25-2024",,"11-22-2024",,"17.0","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","2.37",,"1773279.732","17.0","ORGANIC","375-22-4",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"1920","ng/L",,,,,,,"2.37",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","NQ","NQ",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","Perfluorobutanesulfonic acid","7.81","ng/L","J","Y","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","7.87","100",,"11-11-2024","Y","2699013",,,,"19:13","DL","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"5.00","1622464.407",,,"N",,,"UF",,"18318469",,,,,,,,,,,,,,"1205906964","7.87","GELC","Perfluorobutane sulfonic acid (PFBS)","Standard","10-25-2024",,"11-22-2024",,"7.81","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","2.62",,"1773279.732","7.81","ORGANIC","375-73-5",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"176","ng/L",,,,,,,"2.62",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","J","J_LAB",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","Perfluoroheptanoic acid","8.82","ng/L",,"Y","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","1.77","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318470",,,,,,,,,,,,,,"1205906964","1.77","GELC","Perfluoroheptanoic acid (PFHpA)","Standard","10-25-2024",,"11-22-2024",,"8.82","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","0.591",,"1773279.732","8.82","ORGANIC","375-85-9",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"995","ng/L",,,,,,,"0.591",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","NQ","NQ",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","Perfluoro-1-heptanesulfonic acid","0.564","ng/L","U","N","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","1.69","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318471",,,,,,,,,,,,,,"1205906964","1.69","GELC","Perfluoroheptane sulfonic acid (PFHpS)","Standard","10-25-2024",,"11-22-2024",,"0.564","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","0.564",,"1773279.732","0.564","ORGANIC","375-92-8",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"0.000","ng/L",,,,,,,"0.564",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","U","U_LAB",,"VAL",,,,"11-22-2024",,
"N3B","N","CASA-25-340620","SWA-4-11","10-23-2024","Perfluorononanoic acid","3.50","ng/L",,"Y","W","REG","WG","10:40","INV","35.873652600000","-106.310597600000","N",,"W","N3B-2025-229","EPA:1633","1.77","100",,"11-05-2024","Y","2699013",,,,"14:13","INIT","EPA:1633_PFAS_40a",,"N","Y",,,,"N",,,,,,,,,"1.00","1622464.407",,,"N",,,"UF",,"18318472",,,,,,,,,,,,,,"1205906964","1.77","GELC","Perfluorononanoic acid (PFNA)","Standard","10-25-2024",,"11-22-2024",,"3.50","692188003",,"ng/L","03-11-2025 09:10:39",,,,,"N",,,,"SCPZ-11B",,,"LCMS/MS","0.591",,"1773279.732","3.50","ORGANIC","375-95-1",,,,,"11-04-2024","EPA:1633","09:42",,,,,,"395","ng/L",,,,,,,"0.591",,,"TRG","NA",,"N","692188","ft","9.17",,"2699012",,,,,,"3",,,"SWA-4-11 Oct MY25 Q1",,,"PP","16499","ASER-Watershed","N3B-2025-229.txt",,,,,,,,,"11-22-2024 10:30:46","Y","hwestbrook","11-22-2024 10:09:00","V2","NQ","NQ",,"VAL",,,,"11-22-2024",,
