Site ID,Screening Flag,Parameter Group,Location Group Name,Field Sample ID,Location ID,Sample Date,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Sample Time,Sample Usage Code,Latitude (Decimal),Longitude (Decimal),Filtered,Field Preparation Code,Field Sample Comments,Lab Matrix,COC #,Lab Method,Report Detection Limit
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321418","Sandia below Wetlands","06-21-2024","Suspended Sediment Concentration","48.8","mg/L",,"Y","W","REG","WT","00:00","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3615","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319481","Sandia below Wetlands","06-21-2024","Suspended Sediment Concentration","25.3","mg/L",,"Y","W","REG","WT","21:01","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3657","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321417","Sandia below Wetlands","06-20-2024","Suspended Sediment Concentration","52.4","mg/L",,"Y","W","REG","WT","23:58","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3615","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321416","Sandia below Wetlands","06-20-2024","Suspended Sediment Concentration","56.0","mg/L",,"Y","W","REG","WT","23:56","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3615","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321415","Sandia below Wetlands","06-20-2024","Suspended Sediment Concentration","56.2","mg/L",,"Y","W","REG","WT","23:54","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3615","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321414","Sandia below Wetlands","06-20-2024","Suspended Sediment Concentration","58.0","mg/L",,"Y","W","REG","WT","23:52","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3615","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-332356","Sandia below Wetlands","07-30-2024","Suspended Sediment Concentration","5.0","mg/L","U","N","W","FB","WS","08:53","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-4338","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-332353","Sandia below Wetlands","07-30-2024","Suspended Sediment Concentration","5.0","mg/L","U","N","W","REG","WS","08:53","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-4338","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-330760","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","32.3","mg/L",,"Y","W","REG","WT","21:20","INV","35.873070200000","-106.309845300000","N","UF"," PROGRAM FINISHED SAMPLE COLLECTED SAMPLE RETRIEVED 330 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321522","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","34.5","mg/L",,"Y","W","REG","WT","21:00","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 330 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321521","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","49.9","mg/L",,"Y","W","REG","WT","20:40","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 330 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321520","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","57.6","mg/L",,"Y","W","REG","WT","20:20","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 325 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321519","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","64.1","mg/L",,"Y","W","REG","WT","20:00","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 328 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321518","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","78.4","mg/L",,"Y","W","REG","WT","19:40","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 328 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321517","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","110","mg/L",,"Y","W","REG","WT","19:20","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 325 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321516","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","166","mg/L",,"Y","W","REG","WT","19:00","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 330 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321515","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","245","mg/L",,"Y","W","REG","WT","18:40","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 328 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321514","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","256","mg/L",,"Y","W","REG","WT","18:38","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 330 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321513","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","263","mg/L",,"Y","W","REG","WT","18:36","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 329 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321512","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","275","mg/L",,"Y","W","REG","WT","18:34","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 329 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321511","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","288","mg/L",,"Y","W","REG","WT","18:32","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 330 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321510","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","305","mg/L",,"Y","W","REG","WT","18:30","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 330 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321509","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","318","mg/L",,"Y","W","REG","WT","18:28","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 330 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321508","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","330","mg/L",,"Y","W","REG","WT","18:26","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 330 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321507","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","353","mg/L",,"Y","W","REG","WT","18:24","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 329 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321506","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","381","mg/L",,"Y","W","REG","WT","18:22","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 325 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321505","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","417","mg/L",,"Y","W","REG","WT","18:20","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 328 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321504","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","466","mg/L",,"Y","W","REG","WT","18:18","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 325 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-321503","Sandia below Wetlands","07-17-2024","Suspended Sediment Concentration","528","mg/L",,"Y","W","REG","WT","18:16","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 330 counts ","W","N3B-2024-4192","ASTM:D3977-97","5.0"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308813","Sandia below Wetlands","02-22-2024","Temperature","5","deg C",,"Y","W","REG","WS","10:10","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308814","Sandia below Wetlands","02-22-2024","Temperature","5","deg C",,"Y","W","REG","WS","10:10","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-1935","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308815","Sandia below Wetlands","02-22-2024","Temperature","5","deg C",,"Y","W","REG","WS","10:10","INV","35.873070200000","-106.309845300000","N","F10u",,"W","N3B-2024-1935","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308816","Sandia below Wetlands","02-22-2024","Temperature","5.3","deg C",,"Y","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1936","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308816","Sandia below Wetlands","02-22-2024","Temperature","5","deg C",,"Y","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308817","Sandia below Wetlands","02-22-2024","Temperature","5","deg C",,"Y","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-1935","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-308818","Sandia below Wetlands","02-22-2024","Temperature","5","deg C",,"Y","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","N","F10u",,"W","N3B-2024-1935","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330775","Sandia below Wetlands","07-23-2024","Nitrate-Nitrite as Nitrogen","0.300","mg/L",,"Y","W","REG","WS","08:40","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-4207","EPA:353.2","0.0500"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308817","Sandia below Wetlands","02-22-2024","Lead","0.500","ug/L","U","N","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-1935","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308816","Sandia below Wetlands","02-22-2024","Lead","0.500","ug/L","U","N","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308814","Sandia below Wetlands","02-22-2024","Lead","0.500","ug/L","U","N","W","REG","WS","10:10","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-1935","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308813","Sandia below Wetlands","02-22-2024","Lead","0.500","ug/L","U","N","W","REG","WS","10:10","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318977","Sandia below Wetlands","07-16-2024","Lead","0.500","ug/L","U","N","W","REG","WT","15:25","INV","35.873070200000","-106.309845300000","Y","F"," Counts: 361","W","N3B-2024-4032","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319064","Sandia below Wetlands","06-29-2024","Lead","1.61","ug/L","J","Y","W","REG","WT","20:05","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 355","W","N3B-2024-3753","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318956","Sandia below Wetlands","06-29-2024","Lead","0.500","ug/L","U","N","W","REG","WT","20:05","INV","35.873070200000","-106.309845300000","Y","F"," Counts: 355","W","N3B-2024-3753","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319049","Sandia below Wetlands","06-21-2024","Lead","1.69","ug/L","J","Y","W","REG","WT","21:10","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319028","Sandia below Wetlands","06-21-2024","Lead","3.02","ug/L",,"Y","W","REG","WT","00:05","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3607","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318941","Sandia below Wetlands","06-21-2024","Lead","0.504","ug/L","J","Y","W","REG","WT","21:10","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3656","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318920","Sandia below Wetlands","06-21-2024","Lead","0.500","ug/L","U","N","W","REG","WT","00:05","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3607","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319013","Sandia below Wetlands","06-09-2024","Lead","8.40","ug/L",,"Y","W","REG","WT","17:25","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3352","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318905","Sandia below Wetlands","06-09-2024","Lead","0.500","ug/L","U","N","W","REG","WT","17:25","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-3352","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313719","Sandia below Wetlands","05-15-2024","Lead","0.500","ug/L","U","N","W","REG","WS","09:30","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-2951","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-313718","Sandia below Wetlands","05-15-2024","Lead","0.500","ug/L","U","N","W","REG","WS","09:30","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-2951","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308820","Sandia below Wetlands","02-22-2024","Lead","0.500","ug/L","U","N","W","PEB","WS","09:02","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308819","Sandia below Wetlands","02-22-2024","Lead","0.500","ug/L","U","N","W","FB","WS","10:10","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340490","Sandia below Wetlands","10-28-2024","Lead","0.500","ug/L","U","N","W","FB","WS","09:20","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2025-285","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340391","Sandia below Wetlands","10-28-2024","Lead","0.500","ug/L","U","N","W","REG","WS","09:20","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2025-285","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-25-340390","Sandia below Wetlands","10-28-2024","Lead","0.500","ug/L","U","N","W","REG","WS","09:20","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2025-285","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-330775","Sandia below Wetlands","07-23-2024","Lead","0.500","ug/L","U","N","W","REG","WS","08:40","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-4207","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-330774","Sandia below Wetlands","07-23-2024","Lead","0.740","ug/L","J","Y","W","REG","WS","08:40","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-4207","SW-846:6020B","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319100","Sandia below Wetlands","07-17-2024","Lead","18.2","ug/L",,"Y","W","REG","WT","18:30","INV","35.873070200000","-106.309845300000","N","UF"," SAMPLE COLLECTED SAMPLE RETRIEVED 348 counts ","W","N3B-2024-4106","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-318992","Sandia below Wetlands","07-17-2024","Lead","0.821","ug/L","J","Y","W","REG","WT","18:30","INV","35.873070200000","-106.309845300000","Y","F"," SAMPLE COLLECTED SAMPLE RETRIEVED 348 counts ","W","N3B-2024-4106","EPA:200.8","2.00"
"N3B","N","METALS","StreamGages_Sandia","WT_LAP-24-319085","Sandia below Wetlands","07-16-2024","Lead","3.01","ug/L",,"Y","W","REG","WT","15:25","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 361","W","N3B-2024-4032","EPA:200.8","2.00"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319733","Sandia below Wetlands","07-16-2024","Acidity or Alkalinity of a solution","7.68","SU","H","Y","W","REG","WT","15:23","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 360","W","N3B-2024-4032","EPA:150.1","0.100"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319712","Sandia below Wetlands","06-29-2024","Acidity or Alkalinity of a solution","7.68","SU","H","Y","W","REG","WT","20:03","INV","35.873070200000","-106.309845300000","N","UF"," Counts: 360","W","N3B-2024-3753","EPA:150.1","0.100"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319697","Sandia below Wetlands","06-21-2024","Acidity or Alkalinity of a solution","7.82","SU","H","Y","W","REG","WT","21:08","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3656","EPA:150.1","0.100"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319676","Sandia below Wetlands","06-21-2024","Acidity or Alkalinity of a solution","7.53","SU","H","Y","W","REG","WT","00:03","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3607","EPA:150.1","0.100"
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-319661","Sandia below Wetlands","06-09-2024","Acidity or Alkalinity of a solution","7.01","SU","H","Y","W","REG","WT","17:23","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3352","EPA:150.1","0.100"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330775","Sandia below Wetlands","07-23-2024","Acidity or Alkalinity of a solution","7.79","SU","H","Y","W","REG","WS","08:40","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-4207","EPA:150.1","0.100"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-330775","Sandia below Wetlands","07-23-2024","Total Phosphate as Phosphorus","1.62","mg/L",,"Y","W","REG","WS","08:40","INV","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-4207","EPA:365.4","0.0500"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308817","Sandia below Wetlands","02-22-2024","Antimony","1.00","ug/L","U","N","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","Y","F",,"W","N3B-2024-1935","SW-846:6020B","3.00"
"N3B","N","METALS","StreamGages_Sandia","CASA-24-308816","Sandia below Wetlands","02-22-2024","Antimony","1.00","ug/L","U","N","W","FD","WS","10:10","QC","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-1935","SW-846:6020B","3.00"
"N3B","N","GEN_CHEM","StreamGages_Sandia","CASA-24-313720","Sandia below Wetlands","05-15-2024","Temperature","5","deg C",,"Y","W","REG","WS","09:30","INV","35.873070200000","-106.309845300000","N","F10u",,"W","N3B-2024-2951","EPA:170.0",
"N3B","N","GEN_CHEM","StreamGages_Sandia","WT_LAP-24-318797","Sandia below Wetlands","06-09-2024","Temperature","5","deg C",,"Y","W","REG","WT","17:17","INV","35.873070200000","-106.309845300000","N","UF",,"W","N3B-2024-3352","EPA:170.0",
